,종목코드,시가총액,연도,종목명,기업구분
7614,5690,678191693200,2022,파미셀,B
7615,20000,666241500000,2022,한섬,B
7616,13890,661523660000,2022,지누스,B
7617,57050,646800000000,2022,현대홈쇼핑,B
7618,640,644414669500,2022,동아쏘시오홀딩스,B
7619,3850,622331400000,2022,보령,B
7620,3000,621801678750,2022,부광약품,S
7621,64960,614171712000,2022,SNT모티브,S
7622,2350,597727407240,2022,넥센타이어,S
7623,3520,594401375750,2022,영진약품,S
7624,4490,592900000000,2022,세방전지,S
7625,70,588365417700,2022,삼양홀딩스,S
7626,4360,575398962000,2022,세방,S
7627,11000,555146416860,2022,진원생명과학,S
7628,18250,551967641500,2022,애경산업,S
7629,14830,550882640000,2022,유니드,S
7630,36420,549938893400,2022,콘텐트리중앙,S
7631,5950,508863700800,2022,이수화학,S
7632,97520,501578722800,2022,엠씨넥스,S
7633,9450,492418409600,2022,경동나비엔,S
7634,17960,485766364850,2022,한국카본,S
7635,3070,472695712500,2022,코오롱글로벌,S
7636,6110,455400000000,2022,삼아알미늄,S
7637,4890,449877382500,2022,동일산업,S
7638,2240,448500000000,2022,고려제강,S
7639,7460,435295756324,2022,에이프로젠,S
7640,58650,432000000000,2022,세아홀딩스,S
7641,33240,430332560000,2022,자화전자,S
7642,17810,426950070400,2022,풀무원,S
7643,25860,422766953930,2022,남해화학,S
7644,4430,412800000000,2022,송원산업,S
7645,3220,411837562500,2022,대원제약,S
7646,91810,396817440525,2022,티웨이항공,S
7647,8490,389300652450,2022,서흥,S
7648,5180,386661209250,2022,빙그레,S
7649,7690,385203834000,2022,국도화학,S
7650,7570,369307598400,2022,일양약품,S
7651,5500,356535000000,2022,삼진제약,S
7652,7660,356077338970,2022,이수페타시스,S
7653,2310,352886178800,2022,아세아제지,S
7654,3920,352080000000,2022,남양유업,S
7655,16800,349600000000,2022,퍼시스,S
7656,16590,346561252000,2022,신대양제지,S
7657,6390,338234260000,2022,한일현대시멘트,S
7658,20120,334896780150,2022,키다리스튜디오,S
7659,3300,332995147200,2022,한일홀딩스,S
7660,16580,327361232000,2022,환인제약,S
7661,4700,327137589600,2022,조광피혁,S
7662,29530,326088938150,2022,신도리코,S
7663,97230,326018810115,2022,HJ중공업,S
7664,3280,325775738145,2022,흥아해운,S
7665,11930,320093874805,2022,신성이엔지,S
7666,2320,314647569400,2022,한진,S
7667,9290,312428271960,2022,광동제약,S
7668,490,309923984300,2022,대동,S
7669,77970,309469758800,2022,STX엔진,S
7670,72710,308413035000,2022,농심홀딩스,S
7671,9160,306537282460,2022,SIMPAC,S
7672,2960,303550000000,2022,한국쉘석유,S
7673,18470,298217702955,2022,조일알미늄,S
7674,50,296084916000,2022,경방,S
7675,5810,294589642400,2022,풍산홀딩스,S
7676,75580,292774698400,2022,세진중공업,S
7677,24720,292583324250,2022,한국콜마홀딩스,S
7678,71840,289194472000,2022,롯데하이마트,S
7679,2030,288119656000,2022,아세아,S
7680,5010,284873540250,2022,휴스틸,S
7681,7810,283449012000,2022,코리아써키트,S
7682,84690,280285044120,2022,대상홀딩스,S
7683,95720,277214364000,2022,웅진씽크빅,S
7684,2150,276841200000,2022,도화엔지니어링,S
7685,2020,276518729400,2022,코오롱,S
7686,74610,275646133350,2022,이엔플러스,S
7687,8350,274938461700,2022,남선알미늄,S
7688,6740,274228500000,2022,영풍제지,S
7689,1070,272420000000,2022,대한방직,S
7690,95570,267823527400,2022,AJ네트웍스,S
7691,84010,267417063900,2022,대한제강,S
7692,1630,265522633000,2022,종근당홀딩스,S
7693,9680,265320000000,2022,모토닉,S
7694,2990,258675165000,2022,금호건설,S
7695,20,258645412200,2022,동화약품,S
7696,37710,256000000000,2022,광주신세계,S
7697,36530,255971010200,2022,SNT홀딩스,S
7698,1940,253160347000,2022,KISCO홀딩스,S
7699,10690,252125360200,2022,화신,S
7700,3960,248815279050,2022,사조대림,S
7701,55490,247204860000,2022,테이팩스,S
7702,3200,247200000000,2022,일신방직,S
7703,2620,245989667000,2022,제일파마홀딩스,S
7704,1470,245114985000,2022,삼부토건,S
7705,68290,242000000000,2022,삼성출판사,S
7706,1520,238684063000,2022,동양,S
7707,2710,237359277650,2022,TCC스틸,S
7708,4980,233883336420,2022,성신양회,S
7709,12320,232954765500,2022,경동인베스트,S
7710,1780,232570981720,2022,알루코,S
7711,230,232539060000,2022,일동홀딩스,S
7712,15230,231149340700,2022,대창단조,S
7713,29460,231096450200,2022,케이씨,S
7714,2390,230539177750,2022,한독,S
7715,2810,229913502600,2022,삼영무역,S
7716,83420,229680000000,2022,그린케미칼,S
7717,1790,228277796100,2022,대한제당,S
7718,77500,225686793750,2022,유니퀘스트,S
7719,140,225569755800,2022,하이트진로홀딩스,S
7720,7160,225000000000,2022,사조산업,S
7721,3120,224504000000,2022,일성신약,S
7722,1130,223925000000,2022,대한제분,S
7723,19680,221497952750,2022,대교,S
7724,5720,219798025585,2022,넥센,S
7725,11760,214309249200,2022,현대코퍼레이션,S
7726,84680,214127351430,2022,이월드,S
7727,8060,210457831500,2022,대덕,S
7728,430,210180000000,2022,대원강업,S
7729,11280,202859018100,2022,태림포장,S
7730,71970,200937777360,2022,STX중공업,S
7731,2100,197178007500,2022,경농,S
7732,23450,196384000000,2022,동남합성,S
7733,10580,194134321200,2022,에스엠벡셀,S
7734,1340,193598334170,2022,백광산업,S
7735,58430,193200000000,2022,포스코스틸리온,S
7736,35150,191452900000,2022,백산,S
7737,15890,189402300000,2022,태경산업,S
7738,15360,189000000000,2022,예스코홀딩스,S
7739,15860,188507385060,2022,일진홀딩스,S
7740,31440,186072664000,2022,신세계푸드,S
7741,2780,185476474875,2022,진흥기업,S
7742,16450,185000000000,2022,한세예스24홀딩스,S
7743,14280,181548719830,2022,금강공업,S
7744,4970,180800000000,2022,신라교역,S
7745,1360,180330182115,2022,삼성제약,S
7746,79430,176398072380,2022,현대리바트,S
7747,2210,174354479600,2022,동성제약,S
7748,28100,170739648900,2022,동아지질,S
7749,12610,170210932850,2022,경인양행,S
7750,79980,168532500000,2022,휴비스,S
7751,700,166667596800,2022,유수홀딩스,S
7752,5960,166071207720,2022,동부건설,S
7753,14160,165843659970,2022,대영포장,S
7754,4710,163760377800,2022,한솔테크닉스,S
7755,7860,162715318920,2022,서연,S
7756,9270,158495920020,2022,신원,S
7757,2170,158400000000,2022,삼양통상,S
7758,10820,157641588800,2022,퍼스텍,S
7759,11810,157417997000,2022,STX,S
7760,9410,156763364940,2022,태영건설,S
7761,4560,156065693850,2022,현대비앤지스틸,S
7762,11500,155901308740,2022,한농화성,S
7763,3830,155376000000,2022,대한화섬,S
7764,90350,154800000000,2022,노루페인트,S
7765,24090,154470000000,2022,디씨엠,S
7766,33530,152458866280,2022,세종공업,S
7767,19440,146975500000,2022,세아특수강,S
7768,6490,144491064330,2022,인스코비,S
7769,17550,143870459395,2022,수산중공업,S
7770,14580,143432120000,2022,태경비케이,S
7771,36580,143238977700,2022,팜스코,S
7772,78520,141655325160,2022,에이블씨엔씨,S
7773,33920,140647500000,2022,무학,S
7774,4080,140600000000,2022,신흥,S
7775,13570,139494054900,2022,디와이,S
7776,7210,138491200000,2022,벽산,S
7777,4150,137368046790,2022,한솔홀딩스,S
7778,7540,136312920000,2022,샘표,S
7779,860,134875000000,2022,강남제비스코,S
7780,3160,134283500000,2022,디아이,S
7781,320,132512775470,2022,노루홀딩스,S
7782,2700,132148389060,2022,신일전자,S
7783,92200,131054477530,2022,디아이씨,S
7784,63160,130565895600,2022,종근당바이오,S
7785,3350,129388600000,2022,한국화장품제조,S
7786,8700,128798449400,2022,아남전자,S
7787,5430,127445788750,2022,한국공항,S
7788,8040,127312429200,2022,사조동아원,S
7789,4140,126885321070,2022,동방,S
7790,17900,126607122155,2022,광전자,S
7791,14530,126575994600,2022,극동유화,S
7792,6890,124700000000,2022,태경케미컬,S
7793,500,123999057000,2022,가온전선,S
7794,34590,122055636600,2022,인천도시가스,S
7795,2600,121500000000,2022,조흥,S
7796,91090,120473946320,2022,세원이앤씨,S
7797,32560,118490000000,2022,황금에스티,S
7798,7280,117846768110,2022,한국특강,S
7799,520,117669981000,2022,삼일제약,S
7800,2450,116332225775,2022,삼익악기,S
7801,13360,115613243200,2022,일성건설,S
7802,10040,115603779530,2022,한국내화,S
7803,3480,115018617740,2022,한진중공업홀딩스,S
7804,8970,112108828470,2022,동양철관,S
7805,2720,111073319500,2022,국제약품,S
7806,12800,109824301295,2022,대창,S
7807,220,107185223220,2022,유유제약,S
7808,23800,107179158870,2022,인지컨트롤스,S
7809,23000,106800000000,2022,삼원강재,S
7810,14990,106776622450,2022,인디에프,S
7811,2460,106575000000,2022,화성산업,S
7812,6370,106268220020,2022,대구백화점,S
7813,4720,105750345200,2022,팜젠사이언스,S
7814,25820,104673460000,2022,이구산업,S
7815,4540,104273940400,2022,깨끗한나라,S
7816,12690,104228076750,2022,모나리자,S
7817,9190,103969891200,2022,대양금속,S
7818,12200,103342000000,2022,계양전기,S
7819,47400,103320000000,2022,유니온머티리얼,S
7820,9200,101942809500,2022,무림페이퍼,S
7821,5740,100813486130,2022,크라운해태홀딩스,S
7822,5800,100350000000,2022,신영와코루,S
7823,4960,98235259980,2022,한신공영,S
7824,17180,97446412980,2022,명문제약,S
7825,75180,97152000000,2022,새론오토모티브,S
7826,16090,96978258900,2022,대현,S
7827,2760,96439000000,2022,보락,S
7828,4910,96256000000,2022,조광페인트,S
7829,13700,96174356400,2022,까뮤이앤씨,S
7830,24890,95904278400,2022,대원화성,S
7831,10960,95500000000,2022,삼호개발,S
7832,16880,94713589800,2022,웅진,S
7833,11690,94585968378,2022,와이투솔루션,S
7834,2360,91240792330,2022,SH에너지화학,S
7835,93230,90981746740,2022,이아이디,S
7836,300,90749080500,2022,대유플러스,S
7837,9470,90609334000,2022,삼화전기,S
7838,4770,90422803545,2022,써니전자,S
7839,17040,90358927275,2022,광명전기,S
7840,69640,89265778430,2022,한세엠케이,S
7841,11330,88599477915,2022,유니켐,S
7842,58730,88256081550,2022,다스코,S
7843,2140,86539804750,2022,고려산업,S
7844,650,86467810000,2022,천일고속,S
7845,1260,86298742920,2022,남광토건,S
7846,7590,85926910870,2022,동방아그로,S
7847,890,85837119593,2022,보해양조,S
7848,44820,85186779270,2022,코스맥스비티아이,S
7849,78000,84898677500,2022,텔코웨어,S
7850,13870,84871646000,2022,지엠비코리아,S
7851,9810,84412521600,2022,플레이그램,S
7852,2410,83932099160,2022,범양건영,S
7853,7980,83410861765,2022,태평양물산,S
7854,25750,82579277725,2022,한솔홈데코,S
7855,2880,82007542008,2022,대유에이텍,S
7856,3780,81120000000,2022,진양산업,S
7857,16740,80848032600,2022,두올,S
7858,9460,79656093810,2022,한창제지,S
7859,1550,79441256700,2022,조비,S
7860,4450,79388866150,2022,삼화왕관,S
7861,6660,79231561500,2022,삼성공조,S
7862,6340,79160987400,2022,대원전선,S
7863,7110,79005742200,2022,일신석재,S
7864,4830,78400000000,2022,덕성,S
7865,6380,78400000000,2022,카프로,S
7866,8250,78201813900,2022,이건산업,S
7867,24900,77993127100,2022,덕양산업,S
7868,14710,77913907075,2022,사조씨푸드,S
7869,9180,77486338500,2022,한솔로지스틱스,S
7870,3010,76912119350,2022,혜인,S
7871,11390,76560000000,2022,부산산업,S
7872,27740,75895917460,2022,마니커,S
7873,1140,75639265520,2022,국보,S
7874,6090,75287684610,2022,사조오양,S
7875,2220,75153349900,2022,한일철강,S
7876,950,74676000000,2022,전방,S
7877,31820,73478239862,2022,콤텍시스템,S
7878,23350,73474500000,2022,한국종합기술,S
7879,910,73452667395,2022,유니온,S
7880,5110,72805827556,2022,한창,S
7881,12160,71829053748,2022,영흥,S
7882,4440,71298903200,2022,삼일씨엔에스,S
7883,6880,70854859420,2022,신송홀딩스,S
7884,10600,70750190760,2022,웰바이오텍,S
7885,49800,70600000000,2022,우진플라임,S
7886,12170,70125796412,2022,아센디오,S
7887,13520,70071752800,2022,화승코퍼레이션,S
7888,4270,69889468800,2022,남성,S
7889,85310,69585516240,2022,엔케이,S
7890,2920,69409562500,2022,유성기업,S
7891,10660,69300000000,2022,화천기계,S
7892,14440,68400000000,2022,영보화학,S
7893,69460,67604574700,2022,대호에이엘,S
7894,850,67430000000,2022,화천기공,S
7895,71090,66631854300,2022,하이스틸,S
7896,23810,66600000000,2022,인팩,S
7897,590,66498163200,2022,CS홀딩스,S
7898,6980,66435000000,2022,우성,S
7899,34300,66200000000,2022,신세계건설,S
7900,8420,66021286100,2022,문배철강,S
7901,3080,65565500000,2022,성보화학,S
7902,15260,65335656330,2022,에이엔피,S
7903,41650,64951136250,2022,상신브레이크,S
7904,90080,64510154325,2022,평화산업,S
7905,26940,64100000000,2022,부국철강,S
7906,9770,63749260500,2022,삼정펄프,S
7907,92780,63142765700,2022,동양피스톤,S
7908,14130,63120000000,2022,한익스프레스,S
7909,19180,62910000000,2022,티에이치엔,S
7910,1620,61166539760,2022,케이비아이동국실업,S
7911,90370,60891964605,2022,메타랩스,S
7912,5320,60328643060,2022,국동,S
7913,5360,59998949725,2022,모나미,S
7914,17370,58604972800,2022,우신시스템,S
7915,4870,57472887675,2022,티웨이홀딩스,S
7916,51630,56801000000,2022,진양화학,S
7917,23150,56150582860,2022,MH에탄올,S
7918,21050,55782643250,2022,서원,S
7919,10770,54845497500,2022,평화홀딩스,S
7920,6570,54353250000,2022,대림통상,S
7921,7610,54000000000,2022,선도전기,S
7922,1020,52085656950,2022,페이퍼코리아,S
7923,11300,50603495400,2022,성안,S
7924,23960,49842721225,2022,에쓰씨엔지니어링,S
7925,25560,48304275950,2022,미래산업,S
7926,5820,47223283500,2022,원림,S
7927,13000,47076250840,2022,세우글로벌,S
7928,5030,46893339284,2022,부산주공,S
7929,11420,46834394800,2022,갤럭시아에스엠,S
7930,6200,46803136000,2022,한국전자홀딩스,S
7931,8600,46325630871,2022,윌비스,S
7932,11090,46073580288,2022,에넥스,S
7933,760,44100000000,2022,이화산업,S
7934,12280,42502025980,2022,영화금속,S
7935,2690,42021745200,2022,동일제강,S
7936,9310,41795867490,2022,참엔지니어링,S
7937,30720,40395027400,2022,동원수산,S
7938,2870,40202505000,2022,신풍,S
7939,84670,40103630650,2022,동양고속,S
7940,2420,40069130360,2022,세기상사,S
7941,72130,39718316540,2022,유엔젤,S
7942,7120,39037018720,2022,미래아이앤지,S
7943,10400,38948420000,2022,우진아이엔에스,S
7944,4920,38202415188,2022,씨아이테크,S
7945,9140,38013287400,2022,경인전자,S
7946,2070,37838367300,2022,비비안,S
7947,15020,35138312000,2022,이스타코,S
7948,88790,32799805440,2022,진도,S
7949,3680,31916907100,2022,한성기업,S
7950,14910,30204628350,2022,성문전자,S
7951,1420,29602000000,2022,태원물산,S
7952,25890,28951703040,2022,한국주강,S
7953,1210,25349855720,2022,금호전기,S
7954,25620,23210302140,2022,제이준코스메틱,S
7955,71950,22562263300,2022,코아스,S
7956,8500,19680000000,2022,일정실업,S
7957,30790,19208323080,2022,비케이탑스,S
7958,5930,468627930175000,2023,삼성전자,B
7959,270,40204420300000,2023,기아,B
7960,6400,32456858160000,2023,삼성SDI,B
7961,68270,29500158155000,2023,셀트리온,B
7962,35720,24149879388000,2023,카카오,B
7963,28260,24034121265000,2023,삼성물산,B
7964,12330,22196257278000,2023,현대모비스,B
7965,96770,14121975629200,2023,SK이노베이션,B
7966,18260,13154226000000,2023,삼성에스디에스,B
7967,9150,11443074227200,2023,삼성전기,B
7968,47050,10977581971200,2023,포스코인터내셔널,B
7969,10130,10412476824000,2023,고려아연,B
7970,34020,10184922221400,2023,두산에너빌리티,B
7971,3490,8800473797900,2023,대한항공,B
7972,90430,8481450055000,2023,아모레퍼시픽,B
7973,86280,7181250000000,2023,현대글로비스,B
7974,10140,6820000000000,2023,삼성중공업,B
7975,9830,6789755172000,2023,한화솔루션,B
7976,11170,6553194190800,2023,롯데케미칼,B
7977,1570,6339064040400,2023,금양,B
7978,12450,6303435000000,2023,한화에어로스페이스,B
7979,42700,6005834933400,2023,한미반도체,B
7980,28050,5684000000000,2023,삼성엔지니어링,B
7981,11070,5668272126500,2023,LG이노텍,B
7982,36570,5279942291000,2023,엔씨소프트,B
7983,100,5272739601600,2023,유한양행,B
7984,4020,4870771152500,2023,현대제철,B
7985,5070,4788834358800,2023,코스모신소재,B
7986,21240,4221338206800,2023,코웨이,B
7987,18880,3891402000000,2023,한온시스템,B
7988,720,3886316198500,2023,현대건설,B
7989,35250,3423048000000,2023,강원랜드,B
7990,10620,3391088450100,2023,현대미포조선,B
7991,64350,2903184993800,2023,현대로템,B
7992,8930,2742312048000,2023,한미사이언스,B
7993,990,2601757256800,2023,DB하이텍,B
7994,14680,2573089265000,2023,한솔케미칼,B
7995,8770,2566827113400,2023,호텔신라,B
7996,4370,2475635294000,2023,농심,B
7997,81660,2351110991400,2023,휠라홀딩스,B
7998,9420,2314260263400,2023,한올바이오파마,B
7999,36460,2280131100000,2023,한국가스공사,B
8000,12750,2279950680000,2023,에스원,B
8001,30000,2189234511750,2023,제일기획,B
8002,23530,2121656625000,2023,롯데쇼핑,B
8003,28670,1996617127320,2023,팬오션,B
8004,880,1930187426250,2023,한화,B
8005,7660,1862607039550,2023,이수페타시스,B
8006,26960,1814540000000,2023,동서,B
8007,11210,1770399903300,2023,현대위아,B
8008,4170,1724875711200,2023,신세계,B
8009,47040,1722755834510,2023,대우건설,B
8010,5850,1658212164000,2023,에스엘,B
8011,3230,1627131240000,2023,삼양식품,B
8012,7310,1603132000000,2023,오뚜기,B
8013,80,1578006247500,2023,하이트진로,B
8014,6110,1565347862400,2023,삼아알미늄,B
8015,150,1551588106500,2023,두산,B
8016,73240,1548332946930,2023,금호타이어,B
8017,6040,1547872744500,2023,동원산업,B
8018,2710,1541365383600,2023,TCC스틸,B
8019,5420,1497920892000,2023,코스모화학,B
8020,4000,1496400000000,2023,롯데정밀화학,B
8021,240,1480989744000,2023,한국앤컴퍼니,B
8022,6280,1466660519000,2023,녹십자,B
8023,69620,1353311960000,2023,대웅제약,B
8024,4800,1333795882500,2023,효성,B
8025,9240,1259065148000,2023,한샘,B
8026,1440,1254428784000,2023,대한전선,B
8027,69960,1212246443800,2023,현대백화점,B
8028,3090,1200631887000,2023,대웅,B
8029,93370,1130338205920,2023,후성,B
8030,9970,1063576176000,2023,영원무역홀딩스,B
8031,89860,1016595248250,2023,롯데렌탈,B
8032,14820,1000199229000,2023,동원시스템즈,B
8033,9900,997457228330,2023,명신산업,B
8034,6650,994500000000,2023,대한유화,B
8035,670,950492640000,2023,영풍,B
8036,89590,945918754050,2023,제주항공,B
8037,1800,914623161200,2023,오리온홀딩스,B
8038,10780,894340943700,2023,아이에스동서,B
8039,16380,890079183300,2023,KG스틸,B
8040,12510,879581596800,2023,더존비즈온,B
8041,39130,835641538500,2023,하나투어,B
8042,20560,830435286240,2023,아시아나항공,B
8043,3850,816724100000,2023,보령,B
8044,4490,814800000000,2023,세방전지,B
8045,2840,809400000000,2023,미원상사,B
8046,23590,802663778130,2023,다우기술,B
8047,8730,786160000000,2023,율촌화학,B
8048,2350,785249731080,2023,넥센타이어,B
8049,5250,768911233500,2023,녹십자홀딩스,B
8050,1680,718946518750,2023,대상,B
8051,19170,716357064800,2023,신풍제약,B
8052,32350,710269930580,2023,롯데관광개발,B
8053,5880,687827426300,2023,대한해운,B
8054,9450,687637542400,2023,경동나비엔,B
8055,3240,679174000000,2023,태광산업,B
8056,31430,653310000000,2023,신세계인터내셔날,B
8057,640,641240213000,2023,동아쏘시오홀딩스,B
8058,64960,631719475200,2023,SNT모티브,S
8059,33240,627011121000,2023,자화전자,S
8060,17960,604214381280,2023,한국카본,S
8061,3280,601062247500,2023,흥아해운,S
8062,70,590934699000,2023,삼양홀딩스,S
8063,97520,543826393000,2023,엠씨넥스,S
8064,5180,538862882700,2023,빙그레,S
8065,57050,516600000000,2023,현대홈쇼핑,S
8066,2240,507500000000,2023,고려제강,S
8067,18250,491752989700,2023,애경산업,S
8068,84690,482713131540,2023,대상홀딩스,S
8069,91810,479844006890,2023,티웨이항공,S
8070,10690,477711208800,2023,화신,S
8071,7810,472178812490,2023,코리아써키트,S
8072,20000,470925600000,2023,한섬,S
8073,1470,469796284200,2023,삼부토건,S
8074,14830,458843280000,2023,유니드,S
8075,3920,437040000000,2023,남양유업,S
8076,3000,433484598900,2023,부광약품,S
8077,490,432181847760,2023,대동,S
8078,58650,432000000000,2023,세아홀딩스,S
8079,11930,419930228040,2023,신성이엔지,S
8080,17810,399884485580,2023,풀무원,S
8081,2030,399432748000,2023,아세아,S
8082,4430,392640000000,2023,송원산업,S
8083,9290,389486922930,2023,광동제약,S
8084,3520,388647053375,2023,영진약품,S
8085,4690,385227375000,2023,삼천리,S
8086,1940,384997844000,2023,KISCO홀딩스,S
8087,2320,371448555800,2023,한진,S
8088,97230,370570550450,2023,HJ중공업,S
8089,2310,369455707500,2023,아세아제지,S
8090,5810,369445609600,2023,풍산홀딩스,S
8091,7690,368984725200,2023,국도화학,S
8092,25860,367623438200,2023,남해화학,S
8093,5690,364302971480,2023,파미셀,S
8094,93230,354103029120,2023,이아이디,S
8095,16800,350750000000,2023,퍼시스,S
8096,1340,349914390530,2023,백광산업,S
8097,3220,347498438040,2023,대원제약,S
8098,3300,344403314280,2023,한일홀딩스,S
8099,58430,339600000000,2023,포스코스틸리온,S
8100,13890,337983825200,2023,지누스,S
8101,430,337280000000,2023,대원강업,S
8102,71970,334066227300,2023,STX중공업,S
8103,8490,332033543100,2023,서흥,S
8104,4700,331459529300,2023,조광피혁,S
8105,29530,329616948300,2023,신도리코,S
8106,3120,314545000000,2023,일성신약,S
8107,5950,310619842130,2023,이수화학,S
8108,8350,303981256950,2023,남선알미늄,S
8109,84010,302514009240,2023,대한제강,S
8110,6390,302478066800,2023,한일현대시멘트,S
8111,72710,300528792000,2023,농심홀딩스,S
8112,5500,300240000000,2023,삼진제약,S
8113,11810,299745935090,2023,STX,S
8114,7570,298690641600,2023,일양약품,S
8115,1630,296583771200,2023,종근당홀딩스,S
8116,95720,295695321600,2023,웅진씽크빅,S
8117,1780,295027855920,2023,알루코,S
8118,36420,293942820080,2023,콘텐트리중앙,S
8119,2960,293800000000,2023,한국쉘석유,S
8120,24720,290479208000,2023,한국콜마홀딩스,S
8121,20,286856196900,2023,동화약품,S
8122,3960,286847817100,2023,사조대림,S
8123,1790,285235124400,2023,대한제당,S
8124,36530,281894188940,2023,SNT홀딩스,S
8125,5010,280097553875,2023,휴스틸,S
8126,16580,279745052800,2023,환인제약,S
8127,9680,272910000000,2023,모토닉,S
8128,77970,272655512400,2023,STX엔진,S
8129,75580,270319163280,2023,세진중공업,S
8130,74610,268125637875,2023,이엔플러스,S
8131,2150,267399600000,2023,도화엔지니어링,S
8132,18470,264027138285,2023,조일알미늄,S
8133,9160,257137997880,2023,SIMPAC,S
8134,7460,254243767680,2023,에이프로젠,S
8135,11760,249762878080,2023,현대코퍼레이션,S
8136,29460,249529950040,2023,케이씨,S
8137,11500,246596152340,2023,한농화성,S
8138,84680,245324713890,2023,이월드,S
8139,50,242350986800,2023,경방,S
8140,71840,242215125120,2023,롯데하이마트,S
8141,35150,239625000000,2023,백산,S
8142,37710,239113559500,2023,광주신세계,S
8143,1520,238445378937,2023,동양,S
8144,4360,236145278700,2023,세방,S
8145,2810,228805485720,2023,삼영무역,S
8146,16590,226473748400,2023,신대양제지,S
8147,95570,225358739820,2023,AJ네트웍스,S
8148,5720,223010664205,2023,넥센,S
8149,11000,222865640280,2023,진원생명과학,S
8150,4710,222842553320,2023,한솔테크닉스,S
8151,4560,220301428710,2023,현대비앤지스틸,S
8152,2020,219699812400,2023,코오롱,S
8153,19680,219380381500,2023,대교,S
8154,3070,218672835150,2023,코오롱글로벌,S
8155,8060,216558058500,2023,대덕,S
8156,1130,215982000000,2023,대한제분,S
8157,7160,210000000000,2023,사조산업,S
8158,4980,208386620500,2023,성신양회,S
8159,3200,206726400000,2023,일신방직,S
8160,11330,204084270330,2023,유니켐,S
8161,10580,202700706720,2023,에스엠벡셀,S
8162,140,202362990800,2023,하이트진로홀딩스,S
8163,20120,201969582360,2023,키다리스튜디오,S
8164,7860,201691859960,2023,서연,S
8165,68290,199500000000,2023,삼성출판사,S
8166,2100,198544587750,2023,경농,S
8167,15360,198000000000,2023,예스코홀딩스,S
8168,2390,196818521900,2023,한독,S
8169,16450,196000000000,2023,한세예스24홀딩스,S
8170,92200,193665073620,2023,디아이씨,S
8171,15860,192948658530,2023,일진홀딩스,S
8172,24900,192784681600,2023,덕양산업,S
8173,2990,191789158050,2023,금호건설,S
8174,15890,191740600000,2023,태경산업,S
8175,2620,188006388350,2023,제일파마홀딩스,S
8176,90350,185000000000,2023,노루페인트,S
8177,14580,183427615000,2023,태경비케이,S
8178,28100,181841239240,2023,동아지질,S
8179,7210,179970000000,2023,벽산,S
8180,3160,178290000000,2023,디아이,S
8181,78520,176115869970,2023,에이블씨엔씨,S
8182,15230,174290603000,2023,대창단조,S
8183,11280,170642315400,2023,태림포장,S
8184,8700,168132107600,2023,아남전자,S
8185,2780,167583450240,2023,진흥기업,S
8186,14280,166590747760,2023,금강공업,S
8187,33530,165256508340,2023,세종공업,S
8188,17370,161896237360,2023,우신시스템,S
8189,16710,161377273770,2023,대성홀딩스,S
8190,83420,161280000000,2023,그린케미칼,S
8191,1020,160540948326,2023,페이퍼코리아,S
8192,12610,160223005250,2023,경인양행,S
8193,6890,160196000000,2023,태경케미컬,S
8194,12320,160112057100,2023,경동인베스트,S
8195,79430,159353788320,2023,현대리바트,S
8196,10820,158264938810,2023,퍼스텍,S
8197,5430,156734572500,2023,한국공항,S
8198,13570,154759442040,2023,디와이,S
8199,31440,152769336000,2023,신세계푸드,S
8200,33920,152760000000,2023,무학,S
8201,320,152316590460,2023,노루홀딩스,S
8202,14530,151333282800,2023,극동유화,S
8203,700,150782091480,2023,유수홀딩스,S
8204,2210,150341587200,2023,동성제약,S
8205,9270,146185557300,2023,신원,S
8206,1360,146077521825,2023,삼성제약,S
8207,2170,145650000000,2023,삼양통상,S
8208,7540,142352100000,2023,샘표,S
8209,79980,142140000000,2023,휴비스,S
8210,6490,141794840259,2023,인스코비,S
8211,3830,140369600000,2023,대한화섬,S
8212,4970,138880000000,2023,신라교역,S
8213,55490,137460152500,2023,테이팩스,S
8214,4080,136230000000,2023,신흥,S
8215,860,134875000000,2023,강남제비스코,S
8216,500,134809231200,2023,가온전선,S
8217,8040,134793093000,2023,사조동아원,S
8218,5960,134275445810,2023,동부건설,S
8219,2700,133640387001,2023,신일전자,S
8220,77500,132507611200,2023,유니퀘스트,S
8221,17550,131662164300,2023,수산중공업,S
8222,63160,130840193700,2023,종근당바이오,S
8223,6740,130382425140,2023,영풍제지,S
8224,25820,128918910000,2023,이구산업,S
8225,23800,128054495700,2023,인지컨트롤스,S
8226,24090,126540000000,2023,디씨엠,S
8227,2720,125266205440,2023,국제약품,S
8228,10040,124022527240,2023,한국내화,S
8229,4830,123244800000,2023,덕성,S
8230,14160,123136207664,2023,대영포장,S
8231,23000,122600000000,2023,삼원강재,S
8232,47400,122010000000,2023,유니온머티리얼,S
8233,32560,121550000000,2023,황금에스티,S
8234,230,121405008000,2023,일동홀딩스,S
8235,17900,121102464670,2023,광전자,S
8236,4150,120564615990,2023,한솔홀딩스,S
8237,36580,119365814750,2023,팜스코,S
8238,23450,119000000000,2023,동남합성,S
8239,19440,118694500000,2023,세아특수강,S
8240,16740,116725380400,2023,두올,S
8241,12800,115383871734,2023,대창,S
8242,9470,115212744400,2023,삼화전기,S
8243,4890,114227626500,2023,동일산업,S
8244,34590,111774964700,2023,인천도시가스,S
8245,4720,111615307800,2023,팜젠사이언스,S
